,student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,hobbies,skills_python,skills_excel,skills_sql,skills_soft,family_siblings,family_income_father,family_income_mother,devices_laptop_brand,devices_laptop_year,devices_phone_brand,devices_phone_year,addr_city,addr_district,addr_postal
300,301,Andrew Andrews,18.0,male,74.0,,Aprilberg,gcastillo@bishop.info,1995-05-03 21:16:50,python,110,pending,2.0,,244.0,1981-04-20 15:02:00,"410 Baker Cliffs, South Ian","remain, management",2.0,3.0,3.0,"analysis, respond",0.0,642.0,773.0,Lenovo,2024.0,Samsung,2018.0,South Ian,,
301,302,Leah Taylor,18.0,,94.0,,Richardmouth,,1986-09-17 03:10:31,python,101,active,4.5,excellent,121.0,2009-04-05 17:03:17,"Apartment 50, Johnsonfurt district, Tashkent, UZ, 100029","eat, smile",,,,,,,,,,,,Tashkent,Johnsonfurt,100029
302,303,Lawrence Smith,,female,,,South Erinville,,,python,100,active,0.0,good,94.0,1974-04-22 00:00:00,"663 Cook Lodge Apt. 565, Yustad","part, according",4.0,4.0,3.0,"continue, modern",3.0,1134.0,809.0,HP,2018.0,Xiaomi,2020.0,Yustad,,
303,304,John Collier,18.0,,90.0,+1-457-743-1966,Mathewsland,,2019-07-01 14:27:24,python,98,pending,2.0,excellent,223.0,2015-06-08 17:05:00,UZ 100024 Tashkent West Jessicafurt,"lose, reach",4.0,4.0,4.0,"table, someone",1.0,856.0,1449.0,Dell,2017.0,Xiaomi,2019.0,Tashkent,West Jessicafurt,100024
304,305,Kenneth Mcdonald,18.0,male,,,Aliciaton,,,data science,100,pending,2.0,excellent,146.0,2003-03-06 00:00:00,"BROKEN,ADDRESS,DATA,,,","modern, exactly",4.0,5.0,3.0,"put, central",0.0,1331.0,223.0,HP,2020.0,Samsung,2024.0,,,
305,306,Kayla Martinez,18.0,female,,,Nelsonshire,singhmicheal@gmail.com,2023-09-16 06:01:07,ds,105,active,0.0,,243.0,1997-11-20 20:49:58,"Christopherhaven 7-kv, dom 45, Tashkent","cost, computer",5.0,2.0,5.0,"safe, manager",5.0,363.0,462.0,Lenovo,2015.0,Samsung,2019.0,Tashkent,Christopherhaven,
306,307,Ruth Edwards,21.0,male,65.0,,Johnmouth,,2003-04-17 14:53:03,data science,100,pending,4.47,excellent,133.0,1980-08-28 01:19:06,"Apartment 44, Jonesmouth district, Tashkent, UZ, 100100",,,,,,,,,,,,,Tashkent,Jonesmouth,100100
307,308,Kyle Brown,,female,,,West Jennifer,,2021-07-08 05:29:06,python,116,pending,2.0,excellent,56.0,,"1120 Brittany Cliffs Suite 826, New Jordan","conference, citizen",3.0,5.0,1.0,"outside, ball",5.0,951.0,988.0,Dell,2023.0,Apple,2021.0,New Jordan,,
308,309,,18.0,female,68.0,,Lake Andreaburgh,,2005-11-26 00:49:43,data science,71,inactive,2.0,good,131.0,1976-06-21 23:43:21,"10040 West Lakes Suite 279, East Samanthaland","serve, knowledge",,,,,,,,,,,,East Samanthaland,,
309,310,Rachel Parker,21.0,male,65.0,,Jordanberg,,,python,110,inactive,4.5,,149.0,2015-02-09 14:36:27,UZ 100076 Tashkent Port Lauren,"suddenly, culture",1.0,3.0,5.0,"head, old",3.0,526.0,1121.0,Dell,2020.0,Xiaomi,2021.0,Tashkent,Port Lauren,100076
310,311,Katherine Clark,20.0,female,97.0,,East Gabriellamouth,,2025-04-24 20:11:00,data science,110,active,,good,197.0,1999-06-26 03:58:13,"Michaelburgh 6-kv, dom 30, Tashkent",,,,,,,,,,,,,Tashkent,Michaelburgh,
311,312,,18.0,male,90.0,,Lake Jasmine,,2001-06-10 19:42:00,data science,110,active,4.29,excellent,298.0,1997-01-05 00:00:00,"Sharonland 2-kv, dom 45, Tashkent","far, officer",2.0,1.0,3.0,"sure, son",3.0,1378.0,513.0,Dell,2022.0,Xiaomi,2020.0,Tashkent,Sharonland,
312,313,Willie Hoover,20.0,female,,,Fullermouth,holmessteven@hotmail.com,2009-12-25 00:00:00,python,100,inactive,2.0,average,248.0,,"Murraymouth 19-kv, dom 29, Tashkent","pass, staff",4.0,2.0,1.0,"specific, reduce",3.0,508.0,1273.0,Lenovo,2015.0,Apple,2023.0,Tashkent,Murraymouth,
313,314,Jennifer Johnson,18.0,female,,+1-149-210-2553,Turnerberg,,2002-02-04 04:27:49,python,66,pending,3.7,excellent,154.0,2024-06-23 00:00:00,"Apartment 15, Pittmanchester district, Tashkent, UZ, 100280",,,,,,,,,,,,,Tashkent,Pittmanchester,100280
314,315,Joanne Lopez,20.0,male,90.0,,Adrianabury,,2024-04-05 00:00:00,python,110,inactive,,average,98.0,,"02174 Jennifer Greens Apt. 839, Morenomouth","response, note",,,,,,,,,,,,Morenomouth,,
315,316,Michele Hogan,20.0,male,,,Burgessside,ssmith@hotmail.com,1980-05-22 02:05:36,data science,110,active,,average,128.0,1982-12-24 00:00:00,"BROKEN,ADDRESS,DATA,,,","operation, toward",1.0,2.0,4.0,"performance, building",3.0,869.0,375.0,Dell,2023.0,Apple,2023.0,,,
316,317,Mackenzie Haas,19.0,female,64.0,,New Bruce,,1976-09-05 17:43:53,ds,110,pending,2.0,,128.0,,"New Charles 14-kv, dom 1, Tashkent","capital, produce",3.0,5.0,3.0,"over, condition",3.0,1137.0,881.0,Dell,2019.0,Samsung,2022.0,Tashkent,New,
317,318,Sarah Perez MD,19.0,male,75.0,,East Erik,ericphillips@ramirez.com,2023-02-07 23:33:04,data science,100,pending,0.0,good,216.0,2021-07-16 13:41:46,"BROKEN,ADDRESS,DATA,,,","stand, father",4.0,4.0,1.0,"meeting, parent",5.0,824.0,1340.0,Dell,2017.0,Xiaomi,2024.0,,,
318,319,Carolyn Moreno,22.0,male,82.0,,West Randy,williamslarry@hotmail.com,,python,110,pending,,excellent,230.0,2022-10-29 02:24:24,"BROKEN,ADDRESS,DATA,,,","responsibility, read",3.0,3.0,1.0,"civil, shoulder",1.0,319.0,400.0,HP,2023.0,Apple,2021.0,,,
319,320,Joshua Ross,20.0,,67.0,,Stanleymouth,,2023-08-04 00:00:00,python,97,pending,4.5,average,175.0,,"6771 Miller Crescent, Port Sarah","great, necessary",3.0,4.0,3.0,"sometimes, president",0.0,635.0,304.0,HP,2017.0,Apple,2024.0,Port Sarah,,
320,321,Shawn Collins,22.0,female,,,Brittanyburgh,,,ds,100,pending,3.7,excellent,193.0,2020-09-15 15:09:36,"Apartment 25, New Dawnburgh district, Tashkent, UZ, 100666","evening, animal",3.0,1.0,1.0,"page, woman",3.0,1288.0,465.0,HP,2017.0,Apple,2023.0,Tashkent,New Dawnburgh,100666
321,322,Antonio Bryan,22.0,female,90.0,,Lake Helen,adavis@hotmail.com,2010-04-14 00:00:00,ds,87,inactive,4.5,good,221.0,,"Apartment 19, East Connie district, Tashkent, UZ, 100047","bring, sea",4.0,2.0,3.0,"heart, thank",3.0,721.0,564.0,Dell,2017.0,Samsung,2022.0,Tashkent,East Connie,100047
322,323,Barry Oneill,22.0,female,87.0,,East Emilyport,,,data science,100,active,,excellent,279.0,2011-07-28 00:00:00,"316 Elizabeth Run, South Jamesport","moment, also",5.0,3.0,1.0,"operation, pretty",4.0,471.0,1028.0,Lenovo,2017.0,Apple,2020.0,South Jamesport,,
323,324,,,female,65.0,+1-786-048-2231,Jillside,,2013-10-16 00:00:00,data science,110,pending,2.0,,187.0,2023-08-16 21:29:44,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,
324,325,Nicholas Bell,20.0,female,90.0,,Bowenfort,,,data science,110,pending,,excellent,223.0,1979-03-19 08:45:49,UZ 100190 Tashkent North Miranda,"prepare, heavy",,,,,,,,,,,,Tashkent,North Miranda,100190
325,326,Micheal Knapp,20.0,female,87.0,,Lauraport,thomaswilliams@gmail.com,2022-10-05 20:05:25,data science,64,active,4.5,excellent,229.0,2011-03-25 07:47:00,"West Robertburgh 4-kv, dom 9, Tashkent","evidence, start",5.0,1.0,5.0,"call, per",3.0,1235.0,1300.0,HP,2017.0,Apple,2020.0,Tashkent,West,
326,327,,21.0,,90.0,+1-382-405-8081,Lake Christopher,johnsonjames@mcdonald-smith.com,,python,96,active,3.7,average,140.0,1984-08-23 21:23:37,"Apartment 11, Port Calebtown district, Tashkent, UZ, 100670","others, you",1.0,1.0,3.0,"serious, onto",1.0,1218.0,581.0,HP,2016.0,Samsung,2021.0,Tashkent,Port Calebtown,100670
327,328,,19.0,female,90.0,,Rossborough,,1998-07-13 00:00:00,python,100,inactive,4.02,excellent,167.0,2021-05-11 16:59:02,UZ 100074 Tashkent New Rodney,"charge, energy",,,,,,,,,,,,Tashkent,New Rodney,100074
328,329,,20.0,male,90.0,,North Rodneychester,,1974-07-10 00:00:00,ds,110,pending,0.0,good,106.0,2018-09-27 19:54:00,"607 Torres Brook Suite 210, South Joy","institution, forget",5.0,3.0,4.0,"go, prepare",1.0,1324.0,1202.0,Dell,2018.0,Xiaomi,2018.0,South Joy,,
329,330,Joseph Johnson,,male,90.0,+1-024-744-6407,Luisport,johnyoung@yahoo.com,1998-09-06 02:39:28,ds,110,inactive,4.5,good,57.0,1996-06-25 02:28:00,UZ 100700 Tashkent Shaunfort,"spring, either",1.0,5.0,4.0,"region, court",0.0,574.0,1222.0,Lenovo,2017.0,Samsung,2020.0,Tashkent,Shaunfort,100700
330,331,,20.0,male,,,Zacharyside,,,python,110,inactive,4.5,,262.0,2001-01-11 00:00:00,"BROKEN,ADDRESS,DATA,,,","fund, study",,,,,,,,,,,,,,
331,332,,21.0,female,93.0,,Jennaborough,brianmarsh@yahoo.com,1998-09-27 00:00:00,ds,100,inactive,0.0,excellent,140.0,2013-02-07 22:31:00,"West Patrickberg 13-kv, dom 41, Tashkent","dinner, cause",3.0,1.0,3.0,"traditional, security",2.0,843.0,1477.0,Dell,2021.0,Apple,2019.0,Tashkent,West,
332,333,,20.0,female,57.0,+1-883-492-9817,Deanberg,doughertydavid@carrillo-decker.com,2009-05-18 00:00:00,data science,110,inactive,3.7,excellent,246.0,1978-09-18 00:00:00,"South Kylebury 23-kv, dom 5, Tashkent","may, beautiful",,,,,,,,,,,,Tashkent,South,
333,334,Fred Griffith,18.0,male,70.0,,South Lynnberg,,1995-06-11 00:00:00,data science,88,inactive,,excellent,67.0,2020-02-29 00:00:00,"BROKEN,ADDRESS,DATA,,,","audience, bed",,,,,,,,,,,,,,
334,335,David Taylor,,female,,,Haroldborough,,1991-05-08 21:18:00,data science,110,inactive,3.2,good,91.0,,"Apartment 15, North Angela district, Tashkent, UZ, 100462","during, social",2.0,5.0,2.0,"for, mission",2.0,433.0,628.0,Lenovo,2018.0,Xiaomi,2019.0,Tashkent,North Angela,100462
335,336,Shane Orr,20.0,female,,,Lake Lance,odommeredith@yahoo.com,2023-09-09 06:54:16,python,100,pending,3.7,excellent,166.0,1993-06-13 00:00:00,"Apartment 4, Thomasport district, Tashkent, UZ, 100098",,,,,,,,,,,,,Tashkent,Thomasport,100098
336,337,Timothy Booth,18.0,female,,+1-131-188-4606,Rogersport,,2004-11-21 00:00:00,data science,70,inactive,3.7,excellent,290.0,,UZ 100264 Tashkent Williamsmouth,"network, democratic",,,,,,,,,,,,Tashkent,Williamsmouth,100264
337,338,,19.0,female,74.0,+1-352-785-5070,North Teresa,,2008-11-19 19:42:27,data science,100,active,,good,288.0,2023-08-30 16:38:19,UZ 100563 Tashkent East Nicole,,,,,,,,,,,,,Tashkent,East Nicole,100563
338,339,,19.0,female,90.0,,Port Justinshire,amber74@hotmail.com,2011-08-14 04:51:00,python,110,inactive,4.38,,130.0,,"BROKEN,ADDRESS,DATA,,,","beat, theory",4.0,5.0,3.0,"upon, relate",3.0,1156.0,1047.0,Lenovo,2024.0,Samsung,2019.0,,,
339,340,James Smith,19.0,,70.0,,West Lisamouth,,2021-08-26 00:00:00,python,110,active,2.0,,176.0,1987-11-27 22:22:06,"Jessicaton 1-kv, dom 15, Tashkent",,,,,,,,,,,,,Tashkent,Jessicaton,
340,341,Danielle Coleman,19.0,female,90.0,,East Chloefurt,,2020-11-01 01:23:22,data science,110,pending,4.3,excellent,299.0,2004-04-15 15:11:36,"BROKEN,ADDRESS,DATA,,,","drive, outside",4.0,1.0,5.0,"thing, several",1.0,1251.0,799.0,Dell,2016.0,Samsung,2024.0,,,
341,342,Dylan May,,female,73.0,,Aaronberg,,1972-03-16 00:00:00,data science,100,inactive,2.0,average,227.0,,"Apartment 36, Glennmouth district, Tashkent, UZ, 100438","friend, work",4.0,5.0,2.0,"black, in",3.0,324.0,1139.0,Lenovo,2022.0,Xiaomi,2021.0,Tashkent,Glennmouth,100438
342,343,Leah Anderson,18.0,male,90.0,,East Thomasview,michaelchase@hotmail.com,2012-10-19 12:24:00,python,69,active,0.0,,203.0,2006-08-23 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,
343,344,April Bennett,19.0,female,,+1-346-215-0714,Norrismouth,,1986-03-20 16:56:54,python,98,inactive,4.5,,182.0,1978-02-01 00:00:00,"BROKEN,ADDRESS,DATA,,,","class, his",,,,,,,,,,,,,,
344,345,,20.0,,68.0,+1-029-084-6617,West Tyler,jeffreyjohnston@baldwin.org,1987-04-23 00:00:00,python,110,active,3.7,average,186.0,2023-05-29 05:54:34,"Coltonborough 27-kv, dom 21, Tashkent","whom, price",4.0,1.0,5.0,"place, debate",2.0,290.0,315.0,Lenovo,2021.0,Xiaomi,2020.0,Tashkent,Coltonborough,
345,346,Amy Cole,20.0,female,68.0,,East Samanthachester,jenniferlevy@carlson-caldwell.com,1977-05-05 20:37:10,data science,114,pending,2.0,good,224.0,2006-11-12 00:00:00,UZ 100226 Tashkent Port Jimmyberg,"else, scientist",3.0,1.0,2.0,"whether, rock",5.0,381.0,899.0,HP,2021.0,Samsung,2020.0,Tashkent,Port Jimmyberg,100226
346,347,William Bright,21.0,,51.0,,Carterbury,david32@yahoo.com,,data science,100,active,3.7,good,234.0,2009-09-05 15:17:09,"North Scott 5-kv, dom 9, Tashkent","unit, send",4.0,2.0,2.0,"always, order",1.0,740.0,774.0,Dell,2023.0,Xiaomi,2019.0,Tashkent,North,
347,348,Julie Gill,22.0,,67.0,,Samuelstad,,2004-06-14 00:00:00,data science,100,inactive,3.7,,73.0,1970-01-08 00:00:00,"Apartment 24, West James district, Tashkent, UZ, 100774","source, person",2.0,4.0,4.0,"trouble, effect",2.0,363.0,669.0,Dell,2018.0,Xiaomi,2020.0,Tashkent,West James,100774
348,349,,18.0,male,86.0,+1-439-770-2170,Nunezberg,lewispaula@allen.info,1986-08-31 00:00:00,python,67,active,,good,161.0,1993-02-17 00:00:00,"BROKEN,ADDRESS,DATA,,,","generation, report",1.0,3.0,3.0,"fire, ability",3.0,449.0,549.0,Dell,2021.0,Samsung,2020.0,,,
349,350,Megan Nelson,22.0,female,,,Sandrabury,,2020-10-01 00:00:00,python,70,active,,excellent,191.0,2022-11-03 19:14:41,"655 Angelica Plaza Suite 842, Hickshaven","hold, thus",4.0,1.0,1.0,"thank, current",2.0,1220.0,1488.0,Dell,2017.0,Apple,2020.0,Hickshaven,,
350,351,Russell Zimmerman,20.0,female,93.0,,Port Traceyville,,2023-02-20 01:13:11,data science,100,active,3.7,average,89.0,2021-01-01 01:26:00,"955 Matthew Row, Angelaside","own, tell",4.0,2.0,2.0,"share, force",0.0,1394.0,719.0,Dell,2024.0,Apple,2019.0,Angelaside,,
351,352,Robert Mack,19.0,female,76.0,,South April,,2011-10-07 08:23:00,data science,71,pending,0.0,average,168.0,1988-01-27 00:00:00,"3169 Brenda Place Suite 788, North Theodore",,,,,,,,,,,,,North Theodore,,
352,353,Mark Grant,18.0,female,83.0,,Brownton,,2021-06-23 20:39:35,data science,100,inactive,0.0,,93.0,2020-05-23 03:37:19,UZ 100049 Tashkent New Wendymouth,"individual, reality",,,,,,,,,,,,Tashkent,New Wendymouth,100049
353,354,Tamara Branch,22.0,female,88.0,,Port Michelle,,2006-05-16 00:00:00,data science,100,inactive,3.7,good,187.0,2005-03-31 00:00:00,UZ 100250 Tashkent Wallacechester,"example, view",5.0,3.0,1.0,"like, speech",3.0,625.0,271.0,HP,2018.0,Xiaomi,2021.0,Tashkent,Wallacechester,100250
354,355,,18.0,,,,New Jacob,,2022-02-09 19:50:00,python,110,pending,0.0,,222.0,2011-11-25 16:56:38,"Apartment 29, South Anna district, Tashkent, UZ, 100327","evening, that",4.0,5.0,4.0,"main, soon",0.0,1434.0,1280.0,HP,2020.0,Xiaomi,2023.0,Tashkent,South Anna,100327
355,356,,,female,64.0,,Lake Crystalfort,,,data science,64,pending,0.0,excellent,123.0,2014-08-29 09:15:54,"Jonathanmouth 26-kv, dom 24, Tashkent","indicate, unit",3.0,2.0,1.0,"design, arrive",1.0,1391.0,1437.0,HP,2023.0,Samsung,2021.0,Tashkent,Jonathanmouth,
356,357,Vanessa Thomas,20.0,female,100.0,+1-587-071-0517,New Mark,,,data science,110,pending,,,286.0,1986-04-07 00:00:00,"Apartment 41, East George district, Tashkent, UZ, 100734","sort, need",,,,,,,,,,,,Tashkent,East George,100734
357,358,,,female,90.0,+1-130-468-0804,Rickview,hawkinsedward@conway.com,1991-12-09 10:41:00,python,64,inactive,4.5,,233.0,1971-08-13 00:00:00,"134 Katelyn Alley Apt. 071, New William","ability, unit",1.0,1.0,4.0,"century, seven",4.0,440.0,727.0,HP,2024.0,Apple,2023.0,New William,,
358,359,Kathleen Sanchez,22.0,female,70.0,,Lake Ricardo,,1996-10-16 00:00:00,python,65,pending,3.7,excellent,230.0,2020-01-28 01:46:00,"36856 Robert Plains Suite 752, East Christineshire","pressure, although",,,,,,,,,,,,East Christineshire,,
359,360,,19.0,,51.0,,Campbellville,nconway@roberts.com,2021-06-14 06:33:46,ds,100,inactive,4.5,excellent,269.0,,"3869 Mary Plains, Michaelfort","recognize, power",5.0,4.0,1.0,"strategy, unit",4.0,773.0,1127.0,Lenovo,2019.0,Xiaomi,2022.0,Michaelfort,,
360,361,Wesley Logan,20.0,,63.0,,New Nathan,crystal65@gmail.com,1972-07-26 00:00:00,data science,117,active,0.0,excellent,221.0,,UZ 100431 Tashkent North Elizabeth,"girl, thought",3.0,5.0,5.0,"personal, before",5.0,676.0,1252.0,Lenovo,2015.0,Samsung,2020.0,Tashkent,North Elizabeth,100431
361,362,,21.0,male,90.0,,Lake Austinchester,,1982-06-14 05:04:27,data science,100,pending,4.5,excellent,110.0,2011-02-28 00:00:00,"9044 Patterson Shoal, East Thomas","defense, author",,,,,,,,,,,,East Thomas,,
362,363,,18.0,male,64.0,,Anthonyburgh,kennethingram@hotmail.com,,data science,100,pending,,good,295.0,1996-04-23 00:00:00,"Madelineborough 29-kv, dom 49, Tashkent","compare, theory",,,,,,,,,,,,Tashkent,Madelineborough,
363,364,Chelsea Green,18.0,female,,,Amymouth,patricia88@pruitt-dyer.com,2021-08-03 19:29:37,python,110,active,0.0,,216.0,,UZ 100288 Tashkent Calebburgh,"government, black",,,,,,,,,,,,Tashkent,Calebburgh,100288
364,365,David Peterson,20.0,male,95.0,+1-850-509-5260,Costaville,,,data science,110,pending,1.42,excellent,230.0,1974-10-24 07:31:59,"Apartment 33, South Amy district, Tashkent, UZ, 100877","learn, hotel",,,,,,,,,,,,Tashkent,South Amy,100877
365,366,,20.0,,90.0,,Smithview,jmcclain@gmail.com,,data science,100,active,,,257.0,,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,
366,367,Mrs. Patricia Martin,19.0,,91.0,+1-430-462-8893,Lake Neil,ramosbrian@campbell.info,2015-04-05 00:00:00,data science,100,inactive,0.0,,287.0,2016-10-10 00:00:00,UZ 100186 Tashkent North Timothyside,"Mr, set",5.0,5.0,3.0,"child, staff",5.0,1398.0,413.0,Lenovo,2023.0,Xiaomi,2021.0,Tashkent,North Timothyside,100186
367,368,Dr. Julie Grimes,22.0,female,70.0,+1-671-426-0050,Jessicaborough,kevinbailey@roberts.com,1996-09-27 00:00:00,data science,100,inactive,3.7,,65.0,2012-09-06 00:00:00,UZ 100148 Tashkent North Josephview,"book, ten",5.0,3.0,4.0,"recently, ground",0.0,643.0,773.0,Lenovo,2017.0,Samsung,2021.0,Tashkent,North Josephview,100148
368,369,,20.0,female,90.0,,Angelamouth,,1983-04-07 00:00:00,data science,100,pending,4.5,average,231.0,1978-02-14 00:00:00,"42338 Stewart Mission Apt. 356, Lisamouth","accept, case",1.0,3.0,1.0,"customer, forward",0.0,1019.0,1024.0,Dell,2019.0,Apple,2021.0,Lisamouth,,
369,370,,20.0,female,90.0,,Donnahaven,vickigoodwin@gmail.com,2000-03-20 11:28:00,data science,110,active,0.0,excellent,57.0,2022-05-15 21:27:10,"BROKEN,ADDRESS,DATA,,,","thank, while",,,,,,,,,,,,,,
370,371,,22.0,,63.0,,Thomaschester,,2022-08-20 02:54:16,data science,110,inactive,,average,258.0,2020-10-14 16:34:04,"996 Kerr Alley Apt. 067, Christophermouth","protect, right",4.0,5.0,1.0,"market, rise",2.0,479.0,532.0,Lenovo,2016.0,Samsung,2024.0,Christophermouth,,
371,372,Karen Lewis,19.0,male,,,Gabrielburgh,,2008-10-01 00:00:00,data science,70,inactive,,average,84.0,2015-11-11 04:37:42,"Apartment 1, Jerryville district, Tashkent, UZ, 100129","some, owner",3.0,3.0,4.0,"nearly, thank",3.0,1305.0,1060.0,HP,2024.0,Samsung,2022.0,Tashkent,Jerryville,100129
372,373,Claire Armstrong,,male,87.0,+1-555-346-5757,Jamesburgh,,2022-04-10 22:55:21,ds,97,pending,2.0,excellent,147.0,2021-04-19 19:09:19,"BROKEN,ADDRESS,DATA,,,","much, long",3.0,2.0,3.0,"million, standard",3.0,1096.0,1164.0,Dell,2022.0,Apple,2021.0,,,
373,374,,22.0,female,67.0,,Gravesmouth,carla84@brown-butler.net,1985-02-05 00:00:00,python,110,active,3.7,,202.0,1996-01-12 06:48:14,"BROKEN,ADDRESS,DATA,,,","they, final",3.0,5.0,4.0,"work, high",5.0,660.0,1327.0,HP,2024.0,Xiaomi,2023.0,,,
374,375,,18.0,,90.0,+1-289-853-5617,Alexville,jmorris@miller-george.info,1971-07-16 09:39:00,data science,110,active,,excellent,119.0,1972-05-02 00:00:00,"20130 Clifford Manor, Michaelmouth","develop, girl",4.0,3.0,1.0,"to, several",2.0,786.0,645.0,Lenovo,2021.0,Samsung,2020.0,Michaelmouth,,
375,376,Shawn Lewis,19.0,male,89.0,,Roseville,phill@thompson.com,2020-11-30 16:16:23,data science,110,active,,excellent,206.0,2009-02-15 21:26:28,"48963 Jones Summit, East Jillstad","successful, small",2.0,1.0,5.0,"require, to",0.0,1411.0,853.0,Dell,2024.0,Apple,2018.0,East Jillstad,,
376,377,Robert Phillips,20.0,male,90.0,,Rodriguezstad,anthonysusan@davis.com,1971-11-02 00:00:00,data science,100,active,2.0,average,95.0,2000-01-31 00:00:00,"69350 Logan Gardens, Davidland","offer, unit",2.0,1.0,2.0,"tree, understand",3.0,785.0,1178.0,Lenovo,2020.0,Apple,2022.0,Davidland,,
377,378,Amy Elliott,20.0,female,,,Deniseland,,1973-02-21 11:46:00,data science,110,active,4.5,,222.0,,"Apartment 28, Juanhaven district, Tashkent, UZ, 100382","remain, upon",4.0,5.0,5.0,"above, make",4.0,1366.0,1367.0,HP,2017.0,Xiaomi,2019.0,Tashkent,Juanhaven,100382
378,379,Lori Hall,20.0,,90.0,+1-879-297-4592,South Jasonchester,,2012-10-19 00:09:00,python,100,active,0.0,good,207.0,2020-12-17 06:09:02,"Gutierrezchester 4-kv, dom 8, Tashkent","late, ground",,,,,,,,,,,,Tashkent,Gutierrezchester,
379,380,Luke Frazier,20.0,male,90.0,,Johnburgh,gregory00@wiggins.info,,python,100,active,,excellent,188.0,2021-01-30 00:46:35,"Apartment 16, West Glenn district, Tashkent, UZ, 100309","pressure, yeah",2.0,4.0,2.0,"husband, contain",4.0,1057.0,1225.0,Lenovo,2018.0,Samsung,2023.0,Tashkent,West Glenn,100309
380,381,,22.0,,,+1-931-112-9647,Ashleymouth,,2018-04-09 00:00:00,python,100,active,3.79,excellent,168.0,1976-03-29 00:00:00,"015 Claudia Fort, Nicolehaven","sport, tough",2.0,2.0,1.0,"poor, little",1.0,1286.0,1196.0,HP,2017.0,Samsung,2020.0,Nicolehaven,,
381,382,Nathan Murray,22.0,,,,New Gary,,2002-04-04 17:41:00,data science,101,inactive,3.7,average,204.0,2008-10-12 22:30:00,"Apartment 11, Cardenasport district, Tashkent, UZ, 100181","garden, water",5.0,4.0,1.0,"class, party",0.0,371.0,941.0,Dell,2023.0,Xiaomi,2021.0,Tashkent,Cardenasport,100181
382,383,Julie Howard,20.0,male,68.0,,Spencerside,,,data science,107,active,3.7,,105.0,2021-06-01 20:29:16,"Johnbury 21-kv, dom 30, Tashkent","most, interest",,,,,,,,,,,,Tashkent,Johnbury,
383,384,,18.0,female,90.0,+1-501-453-3891,New Jasonmouth,foleylauren@yahoo.com,1995-10-16 05:02:00,data science,75,inactive,3.7,,272.0,,"79649 Drake Locks, Anthonymouth","charge, conference",5.0,5.0,4.0,"available, growth",0.0,715.0,1431.0,HP,2024.0,Apple,2022.0,Anthonymouth,,
384,385,,18.0,female,90.0,+1-639-402-2356,Kaylastad,,,data science,100,pending,,,54.0,2011-01-30 04:35:00,"West Haleyton 6-kv, dom 8, Tashkent","region, occur",,,,,,,,,,,,Tashkent,West,
385,386,Walter Bass,18.0,,94.0,,Barnettton,,2010-12-26 12:49:32,data science,100,inactive,4.5,good,156.0,,"Apartment 10, Mcclureborough district, Tashkent, UZ, 100854","professor, real",,,,,,,,,,,,Tashkent,Mcclureborough,100854
386,387,Pamela Jackson,20.0,female,90.0,,Jameschester,mthomas@gmail.com,1996-06-10 21:55:17,python,110,pending,4.5,average,164.0,2013-04-11 00:00:00,"4387 Schultz Ville Suite 145, Port Candaceland",,,,,,,,,,,,,Port Candaceland,,
